Age	Wellformat	Group	Treatment	Gate	Replicate	Name
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_126A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_126B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_127A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_127B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_128A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_128B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_129A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_129B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_130A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_130B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_131A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_131B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_132A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_132B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_133A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_133B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_134A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_134B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_135A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_135B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_136A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_136B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_137A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_137B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_138A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_138B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_139A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_139B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_140A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_140B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_141A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_141B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_142A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_142B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_143A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_143B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_144A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_144B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_97A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_97B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_98A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_98B
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_99A
yr1.5	96-well	PDC	Angpt1	Evi1-GFPpos	Rep3	Angpt1_18mo_99B
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_1
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_10
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_11
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_12
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_13
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_14
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_15
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_16
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_17
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_18
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_19
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_2
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_20
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_21
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_22
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_23
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_24
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_25
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_26
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_27
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_28
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_29
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_3
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_30
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_31
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_32
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_33
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_34
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_35
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_36
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_37
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_38
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_39
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_4
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_40
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_41
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_42
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_43
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_44
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_45
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_46
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_47
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_48
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_49
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_5
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_50
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_51
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_52
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_53
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_54
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_55
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_56
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_57
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_58
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_59
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_6
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_60
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_61
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_62
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_63
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_64
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_65
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_66
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_67
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_68
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_69
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_7
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_70
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_71
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_72
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_73
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_74
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_75
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_76
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_77
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_78
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_79
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_8
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_80
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_81
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_82
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_83
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_84
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_85
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_86
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_87
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_88
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_89
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_9
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_90
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_91
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_92
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_93
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_94
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_95
yr1.5	none	training	NA	Evi1-GFPneg	NA	Training_18mo_Evi1GN_96
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_1
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_10
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_11
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_12
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_13
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_14
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_15
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_16
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_17
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_18
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_19
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_2
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_20
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_21
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_22
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_23
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_24
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_25
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_26
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_27
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_28
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_29
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_3
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_30
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_31
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_32
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_33
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_34
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_35
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_36
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_37
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_38
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_39
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_4
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_40
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_41
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_42
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_43
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_44
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_45
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_46
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_47
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_48
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_49
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_5
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_50
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_51
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_52
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_53
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_54
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_55
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_56
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_57
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_58
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_59
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_6
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_60
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_61
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_62
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_63
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_64
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_65
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_66
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_67
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_68
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_69
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_7
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_70
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_71
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_72
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_73
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_74
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_75
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_76
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_77
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_78
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_79
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_8
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_80
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_81
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_82
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_83
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_84
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_85
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_86
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_87
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_88
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_89
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_9
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_90
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_91
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_92
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_93
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_94
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_95
yr1.5	none	training	NA	Evi1-GFPpos	NA	Training_18mo_Evi1GP_96
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.1
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.2
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.3
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.4
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.5
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.6
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.7
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.8
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.9
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.10
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.11
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.12
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.13
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.14
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.15
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.16
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.17
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.18
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.19
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.20
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.21
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.22
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.23
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.24
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.25
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.26
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.27
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.28
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.29
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.30
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.31
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.32
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.33
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.34
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.35
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.36
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.37
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.38
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.39
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.40
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.41
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.42
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.43
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.44
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.45
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.46
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.47
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.48
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.49
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.50
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.51
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.52
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.53
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.54
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.55
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.56
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.57
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.58
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.59
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.60
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.61
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.62
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.63
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.64
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.65
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.66
yr1.5	none	training	NA	CD41-CD48-CD150-CD34+	NA	Training_18mo_CD150n_CD34p.67
